,Step,Reward,Total Mean,Total Reward
582,211264,600.0,332.67581475128645,193950.0
583,211570,250.0,332.5342465753425,194200.0
584,211865,350.0,332.56410256410254,194550.0
585,212124,200.0,332.33788395904435,194750.0
586,212531,550.0,332.70868824531516,195300.0
587,213239,800.0,333.5034013605442,196100.0
588,213958,900.0,334.46519524618,197000.0
589,214207,250.0,334.3220338983051,197250.0
590,214494,300.0,334.26395939086296,197550.0
591,214997,600.0,334.7128378378378,198150.0
592,215256,200.0,334.4856661045531,198350.0
593,215656,450.0,334.6801346801347,198800.0
594,216317,1000.0,335.79831932773106,199800.0
595,216549,150.0,335.4865771812081,199950.0
596,216934,350.0,335.5108877721943,200300.0
597,217356,350.0,335.53511705685617,200650.0
598,217683,350.0,335.559265442404,201000.0
599,217970,200.0,335.3333333333333,201200.0
600,218271,300.0,335.2745424292845,201500.0
601,218547,250.0,335.13289036544853,201750.0
602,218816,150.0,334.8258706467662,201900.0
603,219116,250.0,334.68543046357615,202150.0
604,219575,500.0,334.9586776859504,202650.0
605,219952,300.0,334.9009900990099,202950.0
606,220251,350.0,334.92586490939044,203300.0
607,220570,150.0,334.6217105263158,203450.0
608,220894,350.0,334.6469622331691,203800.0
609,221198,250.0,334.5081967213115,204050.0
610,221469,250.0,334.36988543371524,204300.0
611,221746,200.0,334.1503267973856,204500.0
612,222279,350.0,334.17618270799346,204850.0
613,222532,250.0,334.03908794788276,205100.0
614,222814,250.0,333.9024390243902,205350.0
615,223288,600.0,334.3344155844156,205950.0
616,223696,300.0,334.2787682333874,206250.0
617,224006,300.0,334.22330097087377,206550.0
618,224295,200.0,334.0064620355412,206750.0
619,224738,600.0,334.43548387096774,207350.0
620,225104,400.0,334.54106280193236,207750.0
621,225509,500.0,334.80707395498393,208250.0
622,225924,450.0,334.99197431781704,208700.0
623,226435,650.0,335.49679487179486,209350.0
624,226975,650.0,336.0,210000.0
625,227247,200.0,335.78274760383385,210200.0
626,227513,200.0,335.56618819776713,210400.0
627,227834,300.0,335.50955414012736,210700.0
628,228195,600.0,335.93004769475357,211300.0
629,228589,400.0,336.031746031746,211700.0
630,229030,300.0,335.9746434231379,212000.0
631,229476,450.0,336.15506329113924,212450.0
632,229803,550.0,336.49289099526067,213000.0
633,230324,350.0,336.51419558359623,213350.0
634,230696,300.0,336.45669291338584,213650.0
635,231132,350.0,336.47798742138366,214000.0
636,231877,700.0,337.0486656200942,214700.0
637,232441,600.0,337.4608150470219,215300.0
